ID;Text;Question;Answer
4312;El índice IBEX 35 inició el ejercicio 2017 con una cotización de 9.352 y terminó a 10.093. Lingotes comenzó a 14,20 €/acción y acabó en 17,40. Así que, el IBEX subió el 7,9% y Lingotes el 22,5%, como se puede comprobar en el anterior gráfico.;¿Por qué el IBEX subió el 7,9% y Lingotes el 22,5%?;El índice IBEX 35 inició el ejercicio 2017 con una cotización de 9.352 y terminó a 10.093. Lingotes comenzó a 14,20 €/acción y acabó en 17,40
2925;2018: Telefónica es incluida en el índice global Bloomberg de igualdad de género, gracias a sus políticas de trabajo flexible, sus programas de desarrollo de mujeres y de sensibilización a la alta dirección, junto con otras cuatro telcos del mundo.;¿Qué permite a Telefónica ser incluida en el índice global Bloomberg de igualdad de género?;sus políticas de trabajo flexible, sus programas de desarrollo de mujeres y de sensibilización a la alta dirección, junto con otras cuatro telcos del mundo
1413;En Gestamp trabajamos por que nuestros proveedores tengan un comportamiento ético y en línea con nuestros valores y los derechos humanos, por lo que todo proveedor con el que trabajamos debe aceptar nuestras exigencias en materia de Responsabilidad Social, las cuales hacen referencia a los siguientes aspectos:;¿Qué consecuencia se deriva de que en Gestamp trabajen por que sus proveedores tengan un comportamiento ético y en línea con sus valores y los derechos humanos?;todo proveedor con el que trabajamos debe aceptar nuestras exigencias en materia de Responsabilidad Social
4573;El margen del resultado operativo ajustado ha sido del 13,1% y fue ligeramente inferior al del ejercicio anterior, principalmente debido al aumento del gasto por amortización resultante de las nuevas inversiones.;¿Qué impacto ha tenido el aumento del gasto por amortización?;El margen del resultado operativo ajustado ha sido del 13,1% y fue ligeramente inferior al del ejercicio anterior
2858;De igual forma, entendemos que la innovación, la investigación y el desarrollo de nuevos servicios y productos son la única vía para afianzar nuestro liderazgo en el mercado internacional de la seguridad privada. Además, queremos seguir creciendo junto a nuestros clientes y a comienzos de 2016 anunciamos nuestra entrada en el accionariado de la compañía de logística de valores y gestión de efectivo sudafricana SBV Services, con lo que ya contamos con presencia en los cinco continentes. Nuestra llegada al continente africano es un paso adelante que nos llena de ilusión. Aportaremos toda nuestra experiencia y, al mismo tiempo, aprenderemos de sus mejores prácticas. Estamos seguros de que trabajando juntos ésta será una etapa de crecimiento y desarrollo junto a nuestros nuevos socios.;¿Qué implicaciones tiene la entrada en el accionariado de la compañía de logística de valores y gestión de efectivo sudafricana SBV Services?;ya contamos con presencia en los cinco continentes
430;Asimismo, y dado que el consejo tiene constituido un consejo asesor internacional, que, entre otras funciones, asesora al consejo en el diseño y desarrollo de la estrategia de negocio a nivel global, con esa misma fecha, el consejo acordó suprimir la comisión internacional.;¿Por qué motivo el consejo acordó suprimir la comisión internacional?;el consejo tiene constituido un consejo asesor internacional, que, entre otras funciones, asesora al consejo en el diseño y desarrollo de la estrategia de negocio a nivel globa
3864;Asimismo, gran parte del contenido se encuentra protegido y encriptado, tanto durante su emisión como posteriormente, ya que existe una trazabilidad que valora, no solo su correcta indexación, sino la búsqueda de enlaces de materiales cuyo titular es Atresmedia en sites que no tienen autorización para su difusión.;¿Por qué la mayoría del contenido se encuentra protegido y encriptado?;existe una trazabilidad que valora, no solo su correcta indexación, sino la búsqueda de enlaces de materiales cuyo titular es Atresmedia en sites que no tienen autorización para su difusión
1257;Algunas medidas concretas adoptadas como consecuencia de la autoevaluación del consejo en los últimos años Un procedimiento más detallado de sucesión Mayor involucración de la comisión de nombramientos de los cargos en el consejo —en particular, los en el proceso de designación de nuevos consejeros.de presidente y consejero delegado—, recogido en el Reglamento del Consejo y reflejado en los correspondientes planes de sucesión.;¿Qué efecto ha tenido la autoevaluación del consejo en los últimos años?;Algunas medidas concretas adoptadas 
2085;Dicha oferta fue aceptada por títulos que representaban un 13,65% del capital social de Banco Santander Brasil, por lo que la participación de Grupo Santander en dicha filial ha pasado a ser del 89,58% de su capital social a cierre de 2014.;¿Qué ha supuesto que la oferta fuera aceptada por títulos del capital social del Bando Santander Brasil?;la participación de Grupo Santander en dicha filial ha pasado a ser del 89,58% de su capital social a cierre de 2014
1559;Desde 2013 se ha ido implantando en la compañía un nuevo modelo, basado en itinerarios de aprendizaje, que ha supuesto una evolución importante en el modelo de capacitación, ya que alinea al máximo la actividad formativa con los objetivos de negocio.;¿Por qué razón un nuevo modelo, basado, basado en itinerarios de aprendizaje, ha supuesto una evolución importante en el modelo de capacitación?;alinea al máximo la actividad formativa con los objetivos de negocio
4405;"El Acuerdo Marco Global (AMG) entre Inditex y la Federación de Sindicatos IndustriALL Global Union supuso un hito en la industria, ya que fue el primero de sus características en abarcar una cadena de suministro global y en crear un espacio para el intercambio de ideas y acciones sobre los derechos de los trabajadores; especialmente, sobre el derecho de asociación y negociación colectiva.";¿Por qué el Acuerdo Marco Global (AMG) entre Inditex y la Federación de Sindicatos IndustriALL Global Union supuso un hito en la industria?;"fue el primero de sus características en abarcar una cadena de suministro global y en crear un espacio para el intercambio de ideas y acciones sobre los derechos de los trabajadores; especialmente, sobre el derecho de asociación y negociación colectiva"
4397;Más de 29,5 millones de clientes confían en MAPFRE porque ofrece una amplia gama de productos y servicios que dan respuesta a sus necesidades.;¿Qué originó que más de 29,5 millones de clientes confíen en MAPFRE?;ofrece una amplia gama de productos y servicios que dan respuesta a sus necesidades
62;Gracias al impulso dado a las ventas, esta actividad aportó al banco 535 millones de euros durante 2016, con una clara mejora tanto a nivel autonómico como en el conjunto del territorio nacional, que elevó el número de ventas hasta 9.350 unidades, frente a las 9.190 del ejercicio anterior.;¿Qué consecuencia tuvo el impulso dado a las ventas?;esta actividad aportó al banco 535 millones de euros durante 2016, con una clara mejora tanto a nivel autonómico como en el conjunto del territorio nacional, que elevó el número de ventas hasta 9.350 unidades, frente a las 9.190 del ejercicio anterior
3019;"También se recogió material escolar para apoyar el programa ""Promoción del éxito escolar"" de Cruz Roja; se recolectaron 250 kilos de alimentos en Cataluña para personas en situación vulnerable y se realizaron campañas de recogida de juguetes y alimentos infantiles, en Canarias, Madrid y Cataluña, siendo beneficiados más de 2.300 niños como resultado de estas iniciativas. > Proyectos de atención a personas con discapacidad.";¿Cuál fue el resultado de estas iniciativas?;se recolectaron 250 kilos de alimentos en Cataluña para personas en situación vulnerable y se realizaron campañas de recogida de juguetes y alimentos infantiles, en Canarias, Madrid y Cataluña, siendo beneficiados más de 2.300 niños
1281;Gracias a la digitalización, hemos conseguido mejoras en materia de eficiencia, productividad y seguridad que redundan directamente en beneficio del cliente y de los propios técnicos.;¿Qué se ha logrado mediante la digitalización?;hemos conseguido mejoras en materia de eficiencia, productividad y seguridad que redundan directamente en beneficio del cliente y de los propios técnicos
1983;Los costes unitarios excluido el combustible de British Airways aumentaron durante el año, debido a las indemnizaciones, el NDM, los cargos aeroportuarios y también por el crecimiento de BA Holidays y Cargo. En 2017 se registró el primer impacto anual completo del Plan4 de British Airways y se consiguieron ahorros en varias áreas, incluyendo las oficinas centrales, el mantenimiento, a través de la externalización, y la optimización en el uso de inmuebles.;¿A qué se ha debido que los costes unitarios del combustible aumentaran durante el año?;a las indemnizaciones, el NDM, los cargos aeroportuarios y también por el crecimiento de BA Holidays y Cargo
767;Gran parte de las líneas están en proceso de ejecución, dado que muchos de los objetivos propuestos se han trazado a 2015.;¿Por qué gran parte de las líneas están en proceso de ejecución?;muchos de los objetivos propuestos se han trazado a 2015
3505;Adquirir e invertir: gracias a este rol activo en el ecosistema fintech, BBVA es ya considerado como un atractivo inversor para las startups que buscan, más allá de un inversor financiero, un aliado estratégico.;¿A qué se debe que BBVA sea ya considerado como un atractivo inversor para las startups que buscan, más allá de un inversor financiero, un aliado estratégico?;a este rol activo en el ecosistema fintech
1049;Cada consejero ejecutivo ha firmado un contrato con la Sociedad que prevé los diferentes conceptos en virtud de los cuales recibe una remuneración en relación con el desempeño de funciones ejecutivas. Dichos contratos tienen una duración indefinida e incluyen:;¿Qué consecuencia tiene que cada consejero ejecutivo haya firmado un contrato con la Sociedad?;recibe una remuneración en relación con el desempeño de funciones ejecutivas
2520;El evento fue posible gracias a la colaboración de Atresmedia y una de las principales distribuidoras con las que trabaja, Warner Bros.;¿Qué hizo que el evento fuera posible?;la colaboración de Atresmedia y una de las principales distribuidoras con las que trabaja, Warner Bros
3189;Dado que no existe ningún sistema de recogida y gestión específico para materiales textiles a nivel global, no es factible evaluar el volumen generado y la gestión efectuada a nivel mundial.;¿Por qué motivo no es factible evaluar el volumen generado y la gestión efectuada a nivel mundial?;no existe ningún sistema de recogida y gestión específico para materiales textiles a nivel global
2660;El lanzamiento de LEVEL, nuestra nueva marca de aerolínea de bajo coste de largo radio, también supuso una prueba contundente de nuestra capacidad para tomar importantes decisiones estratégicas con rapidez, gracias a la singular flexibilidad de nuestro modelo de negocio, modelo que sigue ofreciéndonos de muchas formas una ventaja competitiva real.;¿A qué se debe que el lanzamiento de LEVEL, su nueva marca de aerolínea de bajo coste de largo radio, también supusiera una prueba contundente de su capacidad para tomar importantes decisiones estratégicas con rapidez?;a la singular flexibilidad de nuestro modelo de negocio, modelo que sigue ofreciéndonos de muchas formas una ventaja competitiva real
2820;"Además, actualmente existen cuatro plantas de nueva implantación pendientes de certificación, dado que, de acuerdo a los requisitos, deben tener un año de actividad previa a dicha certificación: Pernambuco (Brasil), dedicada a la inyección de plástico; Togliatti (Rusia), dedicada a la inyección y mecanizado de piezas de aluminio; Forjas de Celaya (México), dedicada a la forja y mecanizado de piezas de acero, y Zaheerabad (India), dedicada a estampación.";¿Cuál es el motivo de que actualmente existan cuatro plantas de nueva implantación pendientes de certificación?;de acuerdo a los requisitos, deben tener un año de actividad previa a dicha certificación
2010;A la fecha del presente documento se ha hecho uso de esta autorización en un importe de 729.116.372,50 euros, en virtud del acuerdo de aumento de capital con derecho de suscripción preferente adoptado en julio de 2017 con ocasión de la compra de Banco Popular Español, S.A.;¿En qué ha desembocado el acuerdo de aumento de capital con derecho de suscripción preferente adoptado en julio de 2017 con ocasión de la compra de Banco Popular Español, S.A.?;A la fecha del presente documento se ha hecho uso de esta autorización en un importe de 729.116.372,50 euros
974;Una nueva consejera no ejecutiva, Nicola Shaw, fue nombrada en la Junta General de Accionistas de 2017 para cubrir la vacante dejada por la Baronesa Kingsmill, quien dejó de su puesto como consejera en esa junta. La fecha de entrada en vigor de su nombramiento se aplazó hasta el 1 de enero de 2018, ya que no tenía la disponibilidad requerida antes de esa fecha.;¿Por qué se aplazó la fecha de entrada en vigor de su nombramiento hasta el 1 de enero de 2018?;no tenía la disponibilidad requerida antes de esa fecha
322;Atreseries, el más joven de los tres canales, en emisión desde 2014, ha experimentado un rápido crecimiento gracias a la firma de acuerdos con DIRECTV Latam y USA, Movistar TV, Liberty Puerto Rico o Cable Onda Panamá.;¿Qué ha ocasionado la firma de acuerdos con DIRECTV Latam y USA, Movistar TV, Liberty Puerto Rico o Cable Onda Panamá?;Atreseries, el más joven de los tres canales, en emisión desde 2014, ha experimentado un rápido crecimiento
1727;Es necesario destacar que en 2016 la colaboración cultural ha tenido un punto de referencia obligado en San Sebastián, ya que la capital guipuzcoana ha sido Capital Europea de la Cultura, en cuyo ámbito, Fundación Banco Sabadell quiso estar presente como colaborador en la representación al aire libre de la obra de Shakespeare Sueño de una noche de verano. Ha sido uno de los proyectos principales de la capitalidad. Una ambiciosa iniciativa concebida para emocionar, ofrecer una experiencia multisensorial y abrir una puerta al teatro más clásica a través de una obra canónica de las letras universales. Un espectáculo que fusionó teatro, danza y música, con la participación del público, que encarnó el papel de los invitados al banquete nupcial de la obra.;¿Qué explica que en 2016 la colaboración cultural haya tenido un punto de referencia obligado en San Sebastián?;la capital guipuzcoana ha sido Capital Europea de la Cultura, en cuyo ámbito, Fundación Banco Sabadell quiso estar presente como colaborador en la representación al aire libre de la obra de Shakespeare Sueño de una noche de verano
3508;Para ayudar a su consecución nos hemos marcado las siguientes metas y prioridades de gestión: Mejorar la calidad de los resultados de la cuenta en un entorno con importante presión en los márgenes. Ganar cuota de mercado de forma sostenida, puesto que nuestras oportunidades de crecimiento están en los mercados en los que ya operamos. Continuar el plan de transformación comercial y digital sin afectar a la ratio de eficiencia.;¿Por qué quieren ganar cuota de mercado de forma sostenida?;nuestras oportunidades de crecimiento están en los mercados en los que ya operamos
2482;La morosidad y el coste de crédito permanecen en niveles moderados gracias a las políticas de admisión de nueva producción más estrictas en SC USA, y el buen comportamiento en las carteras de particulares y empresas en Santander Bank.;La morosidad y el coste de crédito permanecen en niveles moderados, ¿debido a qué?;a las políticas de admisión de nueva producción más estrictas en SC USA, y el buen comportamiento en las carteras de particulares y empresas en Santander Bank
2620;El segmento de Banca Comercial captó 13.768 clientes, un 71% más que en 2016, como consecuencia del aumento de la notoriedad de la marca y de la mejora de los índices de satisfacción.;¿Qué consecuencia tuvo el aumento de la notoriedad de la marca y de la mejora de los índices de satisfacción?;El segmento de Banca Comercial captó 13.768 clientes, un 71% más que en 2016
968;El Alineamiento a negocio de la formación como motor de cambio y una palanca clave para el negocio. Por ello, para la construcción de cada programa y solución formativa, hemos trabajado con las diferentes áreas de negocio, identificando qué indicadores se querían mejorar o qué impacto lograr con la formación.;¿Qué efecto ha producido el Alineamiento a negocio de la formación como motor de cambio y una palanca clave para el negocio?;para la construcción de cada programa y solución formativa, hemos trabajado con las diferentes áreas de negocio, identificando qué indicadores se querían mejorar o qué impacto lograr con la formación
2961;La extensión geográfica de las empresas del Grupo Acerinox por el mundo obligaron a prestar especial cuidado a las reglas de vigencia de este Código, que lógicamente no puede obviar la existencia de requisitos especiales específicos en diversos países en los que el Grupo se halla presente, por eso este Código es norma superior a los efectos internos de Acerinox, pero respeta la existencia y la vigencia de regulaciones específicas en países donde ha sido necesario promulgar normas éticas de corte similar al Código del Grupo.;¿Por qué el Código es norma superior a los efectos internos de Acerinox?;La extensión geográfica de las empresas del Grupo Acerinox por el mundo obligaron a prestar especial cuidado a las reglas de vigencia de este Código, que lógicamente no puede obviar la existencia de requisitos especiales específicos en diversos países en los que el Grupo se halla presente
3115;El salario mínimo en las empresas de Telefónica se especifica por convenio, por lo que es el mismo para hombres y para mujeres en la Compañía.;¿Qué implica el hecho de que el salario mínimo en las empresas de Telefónica se especifique por convenio?;es el mismo para hombres y para mujeres en la Compañía
4520;Con motivo de la celebración del Día Mundial del Turismo, Meliá Bali llevó a cabo un bazar caritativo y varias demostraciones en colaboración con SLB-B (Escuela Especial para Niños Discapacitados).;¿Qué supuso el Día Mundial del Turismo?;Meliá Bali llevó a cabo un bazar caritativo y varias demostraciones en colaboración con SLB-B (Escuela Especial para Niños Discapacitados)
2825;En cuanto a la actividad en México, la fuerte apreciación del dólar estadounidense frente al peso mexicano afectó fuertemente al mercado local (principal cliente en las unidades vacacionales ubicadas en México), dado que la moneda de pago es el dólar.;¿Qué propicia el hecho de que la moneda de pago sea el dólar?;En cuanto a la actividad en México, la fuerte apreciación del dólar estadounidense frente al peso mexicano afectó fuertemente al mercado local (principal cliente en las unidades vacacionales ubicadas en México)
4584;La firma de más de un centenar de acuerdos estratégicos en 2015 supone una ventaja competitiva, ya que asegura unos niveles de competitividad en la adquisición de productos y servicios y garantiza el desarrollo de proyectos de innovación en materiales y procesos, que redundará en beneficio tanto de CIE Automotive como de sus proveedores y clientes a medio plazo. No obstante, estos acuerdos pueden suponer también un riesgo para la compañía, tal y como se muestra en el Top 15.;¿Por qué supone una ventaja competitiva la firma de más de un centenar de acuerdos estratégicos en 2015?;asegura unos niveles de competitividad en la adquisición de productos y servicios y garantiza el desarrollo de proyectos de innovación en materiales y procesos, que redundará en beneficio tanto de CIE Automotive como de sus proveedores y clientes a medio plazo
2860;Gracias a este programa hemos podido recoger más de 128 toneladas de productos en nuestras tiendas y sedes corporativas, de las que 10,6 toneladas se han donado a través de Zara.com, y 6.973 toneladas en las calles españolas.;¿Qué se ha conseguido debido a este programa?;hemos podido recoger más de 128 toneladas de productos en nuestras tiendas y sedes corporativas, de las que 10,6 toneladas se han donado a través de Zara.com, y 6.973 toneladas en las calles españolas
1382;La depreciación y la amortización aumentaron un 8,6% en el año, hasta los 232,4 millones de euros, cifra que porcentualmente está por encima de la tasa de crecimiento de las ventas, debido a las recientes adquisiciones y, en menor medida, a los proyectos de remodelación llevados a cabo durante todo el ejercicio.;¿Por qué aumentaron la depreciación y la amortización un 8,6% en el año, hasta los 232,4 millones de euros, cifra que porcentualmente está por encima de la tasa de crecimiento de las ventas?;las recientes adquisiciones y, en menor medida, a los proyectos de remodelación llevados a cabo durante todo el ejercicio
2920;Al cierre del ejercicio 2014, la actividad en las autopistas del Grupo presenta una evolución positiva, gracias a los incrementos registrados en los principales países en los que opera, incluyendo España –donde hay claras señales de recuperación de la actividad económica– y Francia –país caracterizado por un cierto estancamiento en el crecimiento en el ejercicio anterior–.;¿A qué se debe que al cierre del ejercicio 2014, la actividad en las autopistas del Grupo presente una evolución positiva?;a los incrementos registrados en los principales países en los que opera, incluyendo España –donde hay claras señales de recuperación de la actividad económica– y Francia –país caracterizado por un cierto estancamiento en el crecimiento en el ejercicio anterior–
293;Nueva aplicación móvil BBVA España, con un diseño que refleja la expresión del lema de BBVA, Creando Oportunidades, ya que sigue permitiendo realizar cualquier operación desde cualquier lugar, de una forma fácil y sencilla, pero aprovechando cada vez más todas las oportunidades que ofrecen las nuevas tecnologías y el big data.;¿Por qué el diseño de la nueva aplicación móvil BBVA España refleja la expresión del lema de BBVA, Creando Oportunidades?;sigue permitiendo realizar cualquier operación desde cualquier lugar, de una forma fácil y sencilla, pero aprovechando cada vez más todas las oportunidades que ofrecen las nuevas tecnologías y el big data
1513;Gracias al análisis de materialidad podemos establecer las prioridades sobre las que actuar y asegurarnos de que están alineadas con las expectativas de los grupos de interés.;¿Qué se consigue con el análisis de materialidad?;podemos establecer las prioridades sobre las que actuar y asegurarnos de que están alineadas con las expectativas de los grupos de interés
19;Su implicación y su compromiso son claves, y por eso en 2016 dio sus primeros pasos el Plan de Cultura Digital, que acompañará a toda 122 de las nóminas y a 200 en el de las pensiones o la prestación por desempleo.;¿Qué se ha conseguido con su implicación y su compromiso?;en 2016 dio sus primeros pasos el Plan de Cultura Digital, que acompañará a toda 122 de las nóminas y a 200 en el de las pensiones o la prestación por desempleo
903;Cabe destacar que, durante el ejercicio 2015, se ha extendido el alcance del modelo corporativo SCIIF a aquellos países de nueva integración en el grupo, como es el caso de Chile, a raíz de la adquisición en noviembre de 2014 del grupo chileno Compañía General de Electricidad, S.A.;¿Qué se ha producido a raíz de la adquisición en noviembre de 2014 del grupo chileno Compañía General de Electricidad?;durante el ejercicio 2015, se ha extendido el alcance del modelo corporativo SCIIF a aquellos países de nueva integración en el grupo, como es el caso de Chile
796;Este cambio de estructura está favoreciendo la especialización de las operaciones en cada negocio y la cohesión y transmisión de conocimiento entre las distintas regiones, aspectos que ya han comenzado a dar como resultado un aumento en la eficiencia y el valor aportado a los clientes.;¿Cuál ha sido el efecto del cambio de estructura que facilita la especialización en cada negocio y la transmisión de conocimiento entre las distintas regiones?;un aumento en la eficiencia y el valor aportado a los clientes
235;También hemos puesto de manifiesto nuestra habilidad de crear nosotros mismos la oportunidad ya que casi el 90% de las adquisiciones realizadas fueron originadas a partir de nuestro propio flujo de oportunidades negociadas en régimen de exclusividad.;¿Qué explicación tiene la habilidad de crear empleo?;casi el 90% de las adquisiciones realizadas fueron originadas a partir de nuestro propio flujo de oportunidades negociadas en régimen de exclusividad
2011;Estos movimientos alteran el entorno competitivo, por lo que la alta dirección del Banco realiza un seguimiento continuo a fin de revisar y adaptar el plan de negocio y estratégico del Banco.;¿Cuál es el motivo de que la alta dirección del Banco realice un seguimiento continuo para revisar y adaptar el plan de negocio y estratégico del Banco?;Estos movimientos alteran el entorno competitivo
1537;Gracias a la investigación y desarrollo de soluciones y tecnologías buscamos dar a nuestros clientes el control de sus vidas digitales.;¿Qué se pretende con la investigación y desarrollo de soluciones y tecnologías?;buscamos dar a nuestros clientes el control de sus vidas digitales
4094;La transformación digital está impactada por los cambios en los hábitos de los consumidores, y por ello se ha iniciado un nuevo modelo de relación con los clientes, buscando nuevas formas de acercarse, allí donde ellos estén, para ser más convenientes. El objetivo ha sido mejorar la propuesta de valor y servicio del Grupo, asegurando la metodología y sistemática comercial, adaptándose a los diferentes segmentos y llevando la relación con el cliente donde más lo necesita en cada momento.;¿Qué consecuencia han tenido los cambios en los hábitos de los consumidores en la transformación digital?;se ha iniciado un nuevo modelo de relación con los clientes, buscando nuevas formas de acercarse, allí donde ellos estén, para ser más convenientes
2958;En Paraguay, la búsqueda de la mejora en la experiencia digital del cliente fue una prioridad durante el ejercicio 2017, por lo que se desarrolló un medio de pago que no necesitara tarjeta para realizar operaciones con cuentas en cajeros automáticos y comercios, sino solo el teléfono móvil del cliente, garantizando su seguridad y comodidad.;¿En qué derivó el hecho de que en Paraguay la búsqueda de la mejora en la experiencia digital del cliente haya sido una prioridad durante el ejercicio 2017?;se desarrolló un medio de pago que no necesitara tarjeta para realizar operaciones con cuentas en cajeros automáticos y comercios, sino solo el teléfono móvil del cliente, garantizando su seguridad y comodidad
444;La emisiones del alcance 3, emisiones inducidas, se han visto incrementadas en un 14,72%, principalmente por el aumento de viajes de empresa debido a una mayor actividad comercial, como así lo demuestran los datos económicos presentados por la entidad en 2014, a la compra de un gran número de equipos informáticos y al ascenso de consumo de electricidad de clientes por el uso del canal de internet.;¿Por qué las emisiones inducidas han incrementado?;principalmente por el aumento de viajes de empresa debido a una mayor actividad comercial
1479;Cómoda situación de liquidez en Turquía, favorecida por el mantenimiento de las buenas condiciones de mercado, con ligero incremento del gap de crédito como consecuencia del crecimiento de la inversión crediticia al amparo del programa Fondo de Garantía de Crédito (FGC) del Gobierno.;La cómoda situación de liquidez en Turquía, la cual ha sido favorecida por el mantenimiento de las buenas condiciones de mercado, con ligero incremento del gap de crédito, ¿de qué ha sido efecto?;del crecimiento de la inversión crediticia al amparo del programa Fondo de Garantía de Crédito (FGC) del Gobierno
3229;Gracias a esta iniciativa para la selección de perfiles creativos jóvenes, en 2016 hemos mantenido una relación cercana y regular con 30 escuelas de diseño de todo el mundo.;¿Qué se ha conseguido gracias a la iniciativa de selección de perfiles creativos jóvenes?;en 2016 hemos mantenido una relación cercana y regular con 30 escuelas de diseño de todo el mundo
333;La política de gestión de personal llevada a cabo por la compañía permite obtener un alto nivel de conocimiento y contacto con la plantilla gracias a una estructura descentralizada que comprende responsables de Recursos Humanos en todas las sociedades más importantes del Grupo y la implementación de políticas propias para cada una de ellas que incluyen no solo políticas generales para regular la relación empresa/trabajador, sino también directivas específicas de Salud y Seguridad en el Trabajo, Formación y Educación, Diversidad e Igualdad de Oportunidades e Igual Remuneración entre Hombres y Mujeres. Por otro lado, aquellas filiales que disponen de una estructura de personal pequeña (eminentemente sociedades comerciales con menos de 10 empleados) se rigen eminentemente por la legislación laboral del país en el que desarrollan su actividad.;¿Qué permite a la compañía obtener, dentro de su política de gestión de personal, un alto nivel de conocimiento y contacto con la plantilla? ;una estructura descentralizada que comprende responsables de Recursos Humanos en todas las sociedades más importantes del Grupo y la implementación de políticas propias para cada una de ellas
1961;Como consecuencia del análisis de las características de los flujos contractuales de los instrumentos financieros se reclasificará un 0,2% sobre el total del saldo bajo NIC 39 a valor razonable con cambios en la cuenta de pérdidas y ganancias.;¿Qué consecuencia tendrá el análisis de los flujos contractuales de los instrumentos financieros?;se reclasificará un 0,2% sobre el total del saldo bajo NIC 39 a valor razonable con cambios en la cuenta de pérdidas y ganancias
3340;Telefónica Argentina (Variaciones interanuales en términos orgánicos) En el año 2014, Telefónica Argentina mantiene su liderazgo en el sector gracias a la continua mejora en la calidad de sus productos e infraestructuras y a la innovación en la oferta comercial.;¿A qué se atribuye que Telefónica Argentina mantenga su liderazgo en el sector en 2014?;a la continua mejora en la calidad de sus productos e infraestructuras y a la innovación en la oferta comercial
2207;En el caso concreto de Atradius Crédito y Caución, S.A. de Seguros y Reaseguros, íntegramente participada por la anterior sociedad, y en virtud de lo establecido en el ROSSP y en la ORDEN Ministerial que desarrolla determinados aspectos concretos, se activan los recobros, utilizando métodos estadísticos, con ejecución de determinados requisitos y sometiendo periódicamente los cálculos realizados a la valoración de expertos independientes.;¿Qué ha supuesto lo establecido en el ROSSP y en la Orden Ministerial?;se activan los recobros, utilizando métodos estadísticos, con ejecución de determinados requisitos y sometiendo periódicamente los cálculos realizados a la valoración de expertos independientes
2159;Brasil debería iniciar una senda de recuperación, tras dos años de recesión, gracias a las reformas económicas.;¿Qué efecto pueden producir las reformas económicas?;Brasil debería iniciar una senda de recuperación, tras dos años de recesión
1677;Por otro lado, los gastos financieros se han reducido significativamente como resultado de fructíferas negociaciones con los bancos que permitieron minorar el tipo de interés medio satisfecho por la Compañía, el cual se situó en 3,2% frente al 3,5% del año 2016, así como incrementar los plazos de vencimiento de los instrumentos de deuda con los que actualmente se financia.;¿Cuál ha sido el resultado de fructíferas negociaciones con los bancos que permitieron minorar el tipo de interés medio satisfecho por la Compañía, el cual se situó en 3,2% frente al 3,5% del año 2016, así como incrementar los plazos de vencimiento de los instrumentos de deuda con los que actualmente se financia?;los gastos financieros se han reducido significativamente
3109;En Asia Pacífico se trabaja en proyectos interesantes en la zona de Oriente Medio y en otros países, como Japón, donde el área de Servicios Industriales se ha adjudicado durante los últimos años importantes proyectos de plantas fotovoltaicas, así como proyectos en Bangladesh y Singapur. De igual manera mantiene presencia en países interesantes como Malasia, Nueva Zelanda y Australia, con buenas expectativas de crecimiento, debido al buen momento de muchas de las economías de la zona.;¿A qué se debe el mantenimiento de la presencia en países como Malasia, Nueva Zelanda y Australia?;al buen momento de muchas de las economías de la zona
3764;Evolución de métricas de riesgo según lo esperado: ligero empeoramiento debido al entorno macroeconómico.;¿Qué efecto tiene el entorno macroeconómico?;Evolución de métricas de riesgo según lo esperado: ligero empeoramiento
2704;Como consecuencia de su aplicación, los negocios conjuntos (aquellos en los que los partícipes ostentan derechos únicamente sobre los activos netos de las participadas) pasan a consolidarse por el método de la participación en lugar de por el método de integración proporcional.;¿Qué consecuencia se deriva de su aplicación?;los negocios conjuntos (aquellos en los que los partícipes ostentan derechos únicamente sobre los activos netos de las participadas) pasan a consolidarse por el método de la participación en lugar de por el método de integración proporciona
3308;"PATRIMONIO NETO a) Capital social de la Sociedad dominante Con fecha 27 de julio de 2016, los Administradores ejecutaron el acuerdo de desdoblamiento del número de acciones de la Sociedad, en virtud de la delegación conferida por la Junta General con fecha 11 de junio de 2016 cuando se aprobó por esta última el citado desdoblamiento del número de acciones o ""Split"".";¿Qué permitió a los Administradores ejecutar el acuerdo de desdoblamiento del número de acciones de la Sociedad?;"la delegación conferida por la Junta General con fecha 11 de junio de 2016 cuando se aprobó por esta última el citado desdoblamiento del número de acciones o ""Split"""
729;Por último cabe señalar los menores niveles de deterioro del valor de los activos financieros con respecto a los del ejercicio previo, cuando se registraron dotaciones a saneamientos como consecuencia de las bajadas de rating de las compañías de oil & gas en Estados Unidos, sobre todo durante los tres primeros meses de ese año.rela Ción C on el Cliente 2017 P.69 Relación con el cliente experiencia de cliente El principal foco de atención de BBVA es satisfacer las necesidades de sus clientes y conectar con ellos de una manera más atractiva, combinando al mismo tiempo innovación, tecnología y experiencia.;¿Qué consecuencia tuvieron las bajadas de rating de las compañías de oil & gas en Estados Unidos?;se registraron dotaciones a saneamientos 
684;Tecnología Social HETEL: Euskaltel es un aliado estratégico para HETEL (Asociación de Centros de Formación Profesional de Euskadi), ya que apuesta por la formación profesional y apoya a la difusión de las vocaciones científicas en la juventud.;¿Por qué Euskaltel es un aliado estratégico para HETEL (Asociación de Centros de Formación Profesional de Euskadi)?;apuesta por la formación profesional y apoya a la difusión de las vocaciones científicas en la juventud
