ID;Text;Question;Answer
1516.a;In 2017, the Committee received advice from Deloitte LLP ('Deloitte'), who they appointed in 2015 for their particular expertise both at a local and global level, due to the worldwide operations of the Group and, following review, the Committee remains satisfied that their advice is objective and independent.;What drove the Committee to appoint Deloitte LLP in 2015?;their particular expertise both at a local and global level
2719;As a result of the flood, Standfast has experienced a period of significantly disrupted production and loss of stock, machinery and profits. To date we have received £16.9 million in insurance receipts, covering costs plus business interruption losses and interim cash flow requirements, with further business interruption reimbursements expected.;What effect did the flood have on the Company?;Standfast has experienced a period of significantly disrupted production and loss of stock, machinery and profits
3596;Link to strategy: Deliver robust operating and financial performance Due to frequent changes in tax legislation in Russia, Kazakhstan and Armenia, lack of established practices in tax law means that additional costs such as taxes or penalties may occur.;What is the effect of frequent changes in tax legislation in Russia, Kazakhstan and Armenia?;additional costs such as taxes or penalties may occur
1319;• Postponed the evaluation of milling capacity expansion due to positive exploration results at the Rosario-Las Casas vein.;What caused the evaluation of milling capacity to be postponed?;positive exploration results at the Rosario-Las Casas vein
3935;Where Directors were not able to attend meetings, this was entirely due to prior business commitments or ill-health. In each case, they reviewed the papers circulated for that meeting and provided comments directly to the Chairman or Committee Chairman, as appropriate.;What reason led to Directors not being able to attend meetings?;prior business commitments or ill-health
3276;SEA's goodwill is more sensitive to impairment due to it currently having lower future operating cash inflows.;What caused SEA's goodwill to be more sensitive to impairment?;it currently having lower future operating cash inflows
3316;(b) Small differences are due to rounding to first decimal place. (c) Production includes volumes consumed by operations.;What is the cause of the small differences?;rounding to first decimal place
4049;As a result of the Company's good performance as measured by its NAV total return, a performance fee of £1,018,000 has been earned by the Manager for the year. Further details of the management agreement, including fees, can be found in the annual financial report.;What was the consequence of the Company's good performance as measured by its NAV total return?;a performance fee of £1,018,000 has been earned by the Manager for the year
2613;Although our focus is on investing in growth at this stage of the cycle (and shareholders should thus expect ongoing higher due diligence costs), we will seek to balance this with continuing to pay a proportion of this growth to our shareholders in the form of progressive dividends.;Why should shareholders expect ongoing higher due diligence costs?;our focus is on investing in growth at this stage of the cycle
2316;Net debt improved on the prior year and our Net debt/EBITDA ratio of 1.2x, (down from FY16 1.7x) improved year on year as a result of disposal proceeds from the sale of Education & Care, and free cash flow generation from trading, even after Adjusted items.;What are the reasons for the year-on-year improvement in their net debt/EBITDA ratio?;disposal proceeds from the sale of Education & Care, and free cash flow generation from trading, even after Adjusted items
5176;"Capital expenditure was £3.5 million in FY2017 which compares with £2.3 million in FY2016. This increase arose because significant investment was made in the year to increase our capacity and capabilities across the Group for future growth. Specific capital expenditure in the year included: additional capacity to the Films division through the installation of a new extrusion line; adding new extrusion lines at Bell Plastics to meet increased demands from existing and new customers; and adding new injection moulding machines for a new bearings project and further investment in tooling.";What did the increase in capital expenditure to £3.5 million in FY2017, compared to £2.3 million in FY2016, result from?;significant investment was made in the year to increase our capacity and capabilities across the Group for future growth
5471.a;Due to timing of the 2017 year-end process, the actual short-term incentive figures for all other employees had not been finalized by the date of this report. Therefore, the 2017 short-term incentive figures represent target figures multiplied by the 2017 Corporate Bonus Modifier score approved by the Committee in early February.;What was the effect of the timing of the 2017 year-end process?;the actual short-term incentive figures for all other employees had not been finalized by the date of this report
4131;Due to the nature of our work, we have no alternative but to use laboratory animals in our research and development activities. We are committed to the welfare of all animals and to minimising the number of animals used.;What reason explains they have no alternative but to use laboratory animals in their research and development activities?;the nature of our work
1658;As a result of the Remuneration Policy review, and to align the share ownership guidelines (the guidelines) with prevailing best practices, the Committee determined that, effective 10 September 2017, all executive directors would be required to hold a personal shareholding equal to 200% of their salary.;What were the implications of the Remuneration Policy review?;the Committee determined that, effective 10 September 2017, all executive directors would be required to hold a personal shareholding equal to 200% of their salary
4144;As a result of this review, and the work streams undertaken through the year, the Committee has satisfied itself that the Group has an appropriate risk management and internal control framework in place.;What did this review and the work streams undertaken through the year entail?;the Committee has satisfied itself that the Group has an appropriate risk management and internal control framework in place
5116.1;We considered that as a result of prior years' actions we were well positioned to gain from the recovery as long as we kept a steady course.;What causes them to consider themselves well-positioned to gain from the recovery, as long as the course remains steady?;prior years' actions
3225;What has the Board done in terms of strategy and its implementation? During 2017 the Board undertook a detailed review of the Group's strategy. As a result of the strategy review, we announced in November 2017 that we would be moving to a three divisional structure;What was the outcome of the Board's detailed review of the Group's strategy during 2017?;we announced in November 2017 that we would be moving to a three divisional structure
5069.3;The Society is committed to maintaining a dialogue with its members and details of engagement activities are included in the Corporate Responsibility Report. Unforeseen changes to the Board in September meant that for a short period of time, excluding the Chairman, less than half of the directors were non-executive.;What were the consequences of unforeseen changes to the Board in September?;for a short period of time, excluding the Chairman, less than half of the directors were non-executive
5373;Following the recommendation of the audit committee, we were appointed by the members prior to 1955 which is as far back as records have been located, and therefore the length of uninterrupted engagement is at least 62 years.;What explains the length of uninterrupted engagement being at least 62 years?;we were appointed by the members prior to 1955 which is as far back as records have been located
2698;– The Group's approach to recruitment and retention provides for the payment of competitive compensation packages, well defined career plans and training and development opportunities Due to increased investment in the sector, turnover in 2017 was slightly higher than in previous years but not to a material extent.;What did the increased investment in the sector entail?;turnover in 2017 was slightly higher than in previous years but not to a material extent
6166.b;At the start of the year, we also reduced the size of our transport fleet by 10% in light of network changes. At this point, we decided against further reducing the size of the fleet due to the future demand from new contracts. As a result, the business carried significant excess costs of under-utilised trucks during the current financial year.;What accounts for the business carrying significant excess costs derived from under-utilized trucks during the current financial year?;At the start of the year, we also reduced the size of our transport fleet by 10% in light of network changes. At this point, we decided against further reducing the size of the fleet due to the future demand from new contracts
887;Operating Free Cash Flow conversion decreased to 69% (2016: 113 %) due to recognition of £7.3 million of deferred revenue license amounts and an increase in trade receivables.;What factors contributed to the decrease in Operating Free Cash Flow to 69% this year, compared to 113% in 2016?;recognition of £7.3 million of deferred revenue license amounts and an increase in trade receivables
3128;"In 2017 there were no Tier 1 process safety incidents; process safety targets were partially achieved for TEN and Jubilee; our LTIF rate rose to 0.37 as a consequence of four Lost Time Injuries reported in the year (2016: nil).";What factor caused the LTIF rate to rise to 0.37?;four Lost Time Injuries reported in the year (2016: nil)
5433;We operate and own as sets in a large number of geographic regions and countries, some of which are categorised as developing, complex or having unstable political or social climates. As a result, we are exposed to a wide range of political, economic, regulatory, social and tax environments.;What is the exposure to a wide range of political, economic, regulatory, social, and tax environments owed to?;We operate and own as sets in a large number of geographic regions and countries, some of which are categorised as developing, complex or having unstable political or social climates
5295;The last of such awards were granted in December 2015 and the majority date from before the flotation on AIM in December 2014. For this reason, a new scheme is being introduced in the 2018 financial year for the benefit of employees other than the CEO, CFO and other members of the senior management team.;What is the outcome of granting the last of such awards in December 2015 and the majority dating from before the flotation on AIM in December 2014?;a new scheme is being introduced in the 2018 financial year for the benefit of employees other than the CEO, CFO and other members of the senior management team
4146;Most functions for the day-to-day management of the Company are sub-contracted, and the Board therefore obtains regular assurances and information from key third party suppliers regarding the internal systems and controls operated in their organisations.;Why does the Board obtain regular assurances and information from key third party suppliers?;Most functions for the day-to-day management of the Company are sub-contracted
1792.a;The Company is not within the scope of the Modern Slavery Act 2015 because it has insufficient turnover and is therefore not obliged to make a human trafficking statement.;What does the fact that the Company is not within the scope of the Modern Slavery Act 2015 owe to?;it has insufficient turnover
1778.a;The savings generated under the FutureFit programme enable the growth in revenue to be delivered with only a modest increase in the cost base. Other operating expenses before exceptional items were £120.1m, up 2.9% from £116.7m in the prior year. The increase is principally due to higher rewards and bonuses for employees.;What do the savings generated under the FutureFit programme make possible?;the growth in revenue to be delivered with only a modest increase in the cost base
5069.5;All directors have access to the advice and support of the General Counsel and Secretary. The Access to Independent Advice Policy enables the directors to seek external professional advice at the Society's expense. The Society's Rules indemnify directors against wrongful or negligent acts and insurance has been arranged for directors and officers as permitted under the Building Societies Act 1986.;What possibility arises from access to the Independent Advice Policy?;to seek external professional advice at the Society's expense
999.a;As the Chairman fee had not been reviewed for a number of years it had fallen behind market practice. Therefore the Committee, with approval of the Board, has increased the total fees to £500,000, and increased the proportion paid in shares from 18% to 25%.;What was the consequence of not having the Chairman fee reviewed for some years?;it had fallen behind market practice
6031;The annual bonus targets were set to focus management on the growth of the business in line with our strategy and on improving operational efficiency to improve returns to shareholders. As disclosed to shareholders in last year's report, during 2016 the Board took the strategic decision to re-phase a number of sites, which included sites that are now to be built out, rather than sold. This had the effect of deferring £5m of profit in relation to those sites from 2016 to 2017. The Board believed that this change was in the best interests of shareholders.;What drove the £5m deferral of profit regarding those sites from 2016 to 2017?;during 2016 the Board took the strategic decision to re-phase a number of sites, which included sites that are now to be built out, rather than sold
5255.b;This year, in accordance with the updated GHG Protocol Scope 2 guidance we have again calculated our scope 2 emissions using the market-based method (9,408 tonnes CO 2 e). This is a reduction on last year (10,848 tonnes CO 2 e) primarily driven by a more favourable supplier fuel mix at one of our key manufacturing sites.;What was the primary cause of the reduction in scope 2 emissions compared to last year?;a more favourable supplier fuel mix at one of our key manufacturing sites
5062;As a result, revenue was transformed in 2017 rising to $68.9 million (2016: $2.4 million) derived from net liftings of 1,351,000 bbls (2016: 83,200), with 2016 having been severely impacted by the Forcados downtime experienced from February that year. Eland achieved a realised price of $50.98 (2016: $28.52) compared to the Brent average for the year at $54.25.;What does the $68.9 million increase in revenue in 2017, compared to 2016's $2.4 million, stem from?;net liftings of 1,351,000 bbls (2016: 83,200)
1277;Prices for contracts listed on the exchange are provided by market makers, who are also members of the exchange and pay fees for trading. IG operates as one of the market makers to the exchange, and faces market risk as a result of this activity.;What does the IG activity imply?;IG operates as one of the market makers to the exchange, and faces market risk
5411;"The current Board acknowledges failings in the process of determining and reporting of historic remuneration of Directors and is committed to improving governance and accountability going forward. As such the Committee believes that its primary role is to: Determine and agree with the Board the framework of remuneration for the group of Executives within its remit; Ensure that effective performance management systems are in place to assess the performance of the Executives and the Company; Set the remuneration for the plc Directors, selected senior management and the Company Chairman; Oversee the implementation and operation of short term and long term incentive arrangements for senior management; Agree the policy for authorising claims for expenses from the Chairman and plc Directors.";What are the implications of the Board's commitment to improving governance and accountability, given the acknowledgment of past failures in determining and reporting historic Director remuneration?;"the Committee believes that its primary role is to: Determine and agree with the Board the framework of remuneration for the group of Executives within its remit; Ensure that effective performance management systems are in place to assess the performance of the Executives and the Company; Set the remuneration for the plc Directors, selected senior management and the Company Chairman; Oversee the implementation and operation of short term and long term incentive arrangements for senior management; Agree the policy for authorising claims for expenses from the Chairman and plc Directors"
1738;A reduction in funds under management owing to poor retention will reduce future AMC income. This is predicted to arise from factors such as changes in the economic climate, poor investment performance, competitor activity, or reputational damage to the Group.;What does poor retention result in?;A reduction in funds under management
8941.1;Our businesses in the Automotive and Commercial Vehicles sectors in Europe experienced a disrupted flow of orders in the year as customers evaluated their product plans in light of the unsettled political climate and change within the industry. This was particularly evident in the first half of the year.;Why did their businesses in the Automotive and Commercial Vehicles sectors in Europe experience a disrupted flow of orders during the year?;customers evaluated their product plans in light of the unsettled political climate and change within the industry
5213.a;Chesnara has chosen to adopt a devolved, federal, model for Internal Audit. This means that each subsidiary company is responsible for the oversight of its own Internal Audit work, supervised by each local Audit & Risk Committee. As a result, the group utilises a mix of outsourced and in-house capabilities, adapted to meet the specific needs of each local market.;What does Chesnara's choice to adopt a devolved, federal model for Internal Audit imply?;each subsidiary company is responsible for the oversight of its own Internal Audit work, supervised by each local Audit & Risk Committee
843;4 Unable to attend due to another unavoidable commitment.;Why was there an inability to attend?;another unavoidable commitment
5014.1;As there were no changes proposed to the remuneration policy for 2017, it was not submitted to shareholders for approval at the 2017 Annual General Meeting.;What did the absence of change proposals to the remuneration policy for 2017 result in?;it was not submitted to shareholders for approval at the 2017 Annual General Meeting
754.b;These testimonials and commendations are of direct value to our shareholders because they signal the continued and growing preference for our brand. Brand reputation and the expressed demand and encouragement from our clients in 2017 has led us to open new offices in Portishead, Birmingham and Dumfries.;What prompted them to open new offices in Portishead, Birmingham and Dumfries?;Brand reputation and the expressed demand and encouragement from our clients in 2017
941;The Board carried out a performance evaluation of the Board, committees and individual Directors during the year. Due to the size of the Company, the fact that the majority of the Directors are independent non-executive Directors and the costs involved, external facilitators are not used in the evaluation of the Board.;What factors contributed to the decision not to use external facilitators in the evaluation of the Board?;the size of the Company, the fact that the majority of the Directors are independent non-executive Directors and the costs involved
836;The risk of financial failure, reputational loss, loss of earnings and/or capital as a result of investment activity, lack of liquidity, funding or capital, and/or the inappropriate recording, reporting and disclosure of financial results, taxation or regulatory information.;What factors contribute to the risk of financial failure, reputational loss, and loss of earnings and/or capital?;investment activity, lack of liquidity, funding or capital, and/or the inappropriate recording, reporting and disclosure of financial results, taxation or regulatory information
1752;One example of this is our support of Shetland Mussels Ltd, which is set to double production thanks to our multimillion pound finance package.;What factor explains why Shetland Mussels Ltd is set to double production?;our multimillion pound finance package
2091.a;Whilst the judgements on assumptions used in arriving at the deficit numbers is judged to be low as these use known published data/indices, there is more judgement in the nature of the disclosure hence the overall judgement required is viewed as moderate.;Why are the deficit numbers judged to be low?;these use known published data/indices
6100;Arix is a global healthcare company, with Group Businesses in the UK, the USA, Europe, Canada and Israel. As such, the portfolio is diversified against the adverse actions of any one government.;What are the implications of Arix being a global healthcare company?;the portfolio is diversified against the adverse actions of any one government
3739;Net interest payable on net debt from core businesses was £90m (2016: £85m). The increase in 2017 was primarily due to a temporary increase in gross borrowings (matched by an increase in cash balances) following the issuance of a €500m Public Bond in November 2016;What led to the increase in net interest payable on net debt from core businesses to £90m in 2017 from £85m in 2016?;a temporary increase in gross borrowings
3178;As a result of changes in laws and regulations, certain types of transactions and technologies may become unavailable to the Group or the costs of compliance may be increased.;What are the consequences of the changes in laws and regulations?;certain types of transactions and technologies may become unavailable to the Group or the costs of compliance may be increased
2004.b;The Group's reported net finance income of US$1.5 million (2016: US$1.9 million) primarily due to foreign exchange differences. In 2016, net finance income included a US$1.1 million gain due to the purchase of VISA Europe by VISA Inc.;What was the result of the purchase of VISA Europe by VISA Inc?;In 2016, net finance income included a US$1.1 million gain
3568.b;Finally it is worth noting that in addition to the continuing enhanced supervision that regulators world-wide are implementing in the financial services industry in general, the merger of TP and ICAP has made us the biggest in our industry and therefore inevitably subject to increased regulatory attention.;Why are they inevitably subject to increased regulatory attention?;the merger of TP and ICAP has made us the biggest in our industry
1788;Over the past year, REL has focussed on maintaining capital flexibility for its existing investments and as a result has not participated in new investments by Riverstone's Global Energy & Power Fund VI.;What does REL's participation in new investments by Riverstone's Global Energy & Power Fund VI stem from?;Over the past year, REL has focussed on maintaining capital flexibility for its existing investments
4001;The unchanged capacity and fall in revenue and underlying EBITDA in Foster Care is due to the competitive nature of the market as well the change to family assessments in the home. It is also due to capacity being reported on the basis of the children that carers are able;What reasons explain the unchanged capacity and the fall in revenue and underlying EBITDA in Foster Care?;the competitive nature of the market as well the change to family assessments in the home
3651;IFRS 15 will be adopted from 1 January 2018 and therefore in next year's audited financial statements, Gamma will restate the 2017 figures under the new accounting policies (which are set out in Note 3).;Why will Gamma restate the 2017 figures under the new accounting policies in next year's audited financial statements?;IFRS 15 will be adopted from 1 January 2018
5388;The directors are proposing to increase the aggregate annual limit on directors' fees set out in the articles of association from £125,000 to £200,000. The current limit effectively restricts the number of directors to four, thus stopping the board from being able to enhance its skillset by bringing on one or more additional directors.;What does the current limit of four directors result in?;stopping the board from being able to enhance its skillset by bringing on one or more additional directors
807;All these statistics have improved due to portfolio and asset management initiatives which have strengthened the financial performance.;What is the reason behind the improvement of all these statistics?;portfolio and asset management initiatives which have strengthened the financial performance
1372;Statutory operating profit increased by £4.7 million, or 5.1%, from £91.5 million in 2016 to £96.2 million in 2017 with margins increasing by 10 basis points to 5.3%. This increase was primarily due to benefits from the increase in sales volumes and the productivity improvements across the business.;What were the consequences of obtaining benefits from the increase in sales volumes and improving productivity across the business?;Statutory operating profit increased by £4.7 million, or 5.1%, from £91.5 million in 2016 to £96.2 million in 2017 with margins increasing by 10 basis points to 5.3%
1869;John Ormerod was unable to attend the Board meeting in September due to a prior commitment.;What did John Ormerod's prior commitment result in?;John Ormerod was unable to attend the Board meeting in September
5412;Meetings were scheduled prior to the appointment of Niall Booker who was unable to attend two meetings due to diary conflicts.;What caused Niall Booker's inability to attend two meetings?;diary conflicts
3192.b;Other income comprises fund management fees, corporate finance fee income and other fees typically chargeable to the Group's portfolio companies for services including executive search and selection, legal and administrative support. Other income for the year increased to £6.1m (2016: £2.6m). The increase was largely due to the acquisition of Parkwalk Advisors in January and the resultant fund management related fees and commissions (£3.2m) which were consolidated into the Group's results for the first time.;What caused the fund management-related fees and commissions to reach £3.2 million?;the acquisition of Parkwalk Advisors in January
2267;Our success as a Company is made possible by talented employees working together for our shared mission: to support healthcare professionals in their efforts to improve patients' lives. This is why being a great place to work is important to us, and why every two years;Why is being a great place to work important to the company?;Our success as a Company is made possible by talented employees working together for our shared mission: to support healthcare professionals in their efforts to improve patients' lives
2352;As a result of this strategy we have been able to deliver a robust performance this year. Our passenger growth was healthy, increasing by 9.7% to 80.2 million, and revenue increased to £5,047 million, an increase of 8.1%.;What were the effects of this strategy?;we have been able to deliver a robust performance this year
943;Often our customers use our storage facilities at very stressful times, perhaps following the death of a relative, after divorce or when a house purchase has fallen through or a new business is taking off. This is why we aim to be the most helpful and friendly storage company.;What is the reason they aim to be the most helpful and friendly storage company?;Often our customers use our storage facilities at very stressful times, perhaps following the death of a relative, after divorce or when a house purchase has fallen through or a new business is taking off
2597;The Company also operates a rigorous policy designed to ensure that the auditors' independence is not compromised by their undertaking inappropriate non-audit work. The Audit Committee's approval is therefore required for any fees for non-audit work paid to the auditors in excess of £10,000 (ten thousand pounds);What is the reason the Audit Committee's approval is required for any fees for non-audit work paid to the auditors in excess of £10,000?;The Company also operates a rigorous policy designed to ensure that the auditors' independence is not compromised by their undertaking inappropriate non-audit work
6075.3;eCommerce, which represents 42.0% of hub revenue, saw revenue increase 9.1% on an underlying basis benefitting from investment in digital marketing.;What did the investment in the digital market result in?;eCommerce, which represents 42.0% of hub revenue, saw revenue increase 9.1% on an underlying basis
8910.2;Despite some recent improvements, the Ukrainian banking sector remains weakly capitalised and so the risks associated with the banks in Ukraine remain significant, including in relation to the banks with which the Group operates bank accounts. As a consequence, the Group also maintains a significant proportion of its cash holdings in international banks outside Ukraine.;Why does the Group maintain a significant proportion of its cash holdings in international banks outside Ukraine?;Despite some recent improvements, the Ukrainian banking sector remains weakly capitalised and so the risks associated with the banks in Ukraine remain significant, including in relation to the banks with which the Group operates bank accounts
2371;The Relationship Agreement was reviewed by the Board in 2014 following the implementation of new Listing Rules applicable to listed companies with controlling shareholders (the 'New Listing Rules'). As a result, an amended and restated Relationship Agreement was approved and adopted.;What was the consequence of the Board reviewing the Relationship Agreement in 2014?;an amended and restated Relationship Agreement was approved and adopted
5299.1;As ridinilazole is prepared for entry into Phase 3 clinical trials, we are in parallel evaluating various options to support its future development and we seek to maximise the value of this exciting asset.;What does ridinilazole being prepared for entry into Phase 3 clinical trials imply?;we are in parallel evaluating various options to support its future development and we seek to maximise the value of this exciting asset
1380;Jan Åstrand also served on the Audit Committee until 31 March 2017. He had joined the Audit Committee due to the size of the Board in 2015. He was considered independent on appointment as Chairman, and his skills and experience enhanced the Audit Committee.;What was the reason for Jan Åstrand joining the Audit Committee?;the size of the Board in 2015
1850;The net underlying interest charge for the year was £186,000 (2016: £179,000) including amortisation of capitalised debt issue costs reflecting higher borrowings as a result of utilisation of £5,000,000 of the Group's existing accordion tranche of its bank facilities following the acquisition of Clarke & Clarke.;What were the consequences of utilizing £5,000,000 of the Group's existing accordion tranche of its bank facilities following the acquisition of Clarke & Clarke?;The net underlying interest charge for the year was £186,000 (2016: £179,000) including amortisation of capitalised debt issue costs reflecting higher borrowings
3127;The non-executive directors' letters of appointment set out the time commitment expected from them. At times, this time commitment may go beyond that set out in the letter of appointment and is therefore reviewed regularly.;Why is the letter of appointment reviewed regularly?;this time commitment may go beyond that set out in the letter of appointment
1742.b;A lengthy recruitment process resulted from the Board's requirement for an extensive list of candidates to satisfy its focus on gender and ethnicity. Consequently, all shortlists derived from the search and nomination process for new board members were balanced in terms of age, gender, skills, and experience.;What caused all shortlists derived from the search and nomination process for new board members to be balanced in terms of age, gender, skills, and experience?;A lengthy recruitment process resulted from the Board's requirement for an extensive list of candidates to satisfy its focus on gender and ethnicity
6052;Bill Seeger: Following his appointment as Interim Chief Financial Officer, Bill Seeger is no longer considered an independent non-executive director. A search for a new Chief Financial Officer is underway and the Board expects Bill Seeger's appointment to be for a short period.;What does Bill Seeger's appointment as Interim Chief Financial Officer imply?;Bill Seeger is no longer considered an independent non-executive director
2091.b;Whilst the judgements on assumptions used in arriving at the deficit numbers is judged to be low as these use known published data/indices, there is more judgement in the nature of the disclosure hence the overall judgement required is viewed as moderate.;What factors contribute to the overall judgment being viewed as moderate?;Whilst the judgements on assumptions used in arriving at the deficit numbers is judged to be low as these use known published data/indices, there is more judgement in the nature of the disclosure
5076.1.a;We have an extensive operations' footprint across 30 countries. Our broad range of products are therefore never far from where they need to be, allowing us to meet our customers' needs quickly and easily, as well as reducing the number of deliveries to our customers, thereby cutting fuel usage, carbon emissions and administration.;What accounts for the broad range of products always being close to where they are needed?;We have an extensive operations' footprint across 30 countries
1587.a;As a Jersey-registered company, the Company is not subject to UK legislation. However, in light of the Company's listing on the London Stock Exchange, the Remuneration Committee reviewed its remuneration practices and reporting to reflect the UK Government's remuneration reporting reforms contained in the Enterprise and Regulatory Reform Act.;What is the implication of the Company being registered in Jersey?;the Company is not subject to UK legislation
2586;(2) PSP awards are structured as nil cost options and there is therefore no exercise price payable on exercise. Dividend equivalents accrue to the Executive Directors between the date of grant and exercise of the award (up to a maximum of six years from date of grant);Why is there no exercise price payable on exercise?;PSP awards are structured as nil cost options
1010.a;The strengthening of Sterling against the Dollar between 31 December 2016 and 31 December 2017 has also resulted in a £8.2 million debit to Other Comprehensive Income and Expense due to the retranslation of the Group's overseas assets.;What additional effect did the strengthening of Sterling against the Dollar between 2016 and 2017 have?;a £8.2 million debit to Other Comprehensive Income and Expense
2687;We saw growth across water, power and industrial process markets with particularly strong growth in industrial in North America. Asia grew overall, mainly due to an increase in activity in China across all end markets, while Europe and North America also experienced good sales growth.;What is the reason behind Asia's overall growth?;an increase in activity in China across all end markets
2466.b;Based on the above, and assuming there is no significant adverse change to the regulatory environment and tax treatment of UK investment trusts, the Directors have a reasonable expectation that the Company will be able to continue in operation and meet its liabilities as they fall due over the five year period of assessment.;What does it entail that fall due over the five year period of assessment?;the Directors have a reasonable expectation that the Company will be able to continue in operation and meet its liabilities
5397;The LTIP is based on EPS performance as the Committee considers this to be a key measure of long term sustainable business performance.;What is the reason for basing the LTIP on EPS performance?;the Committee considers this to be a key measure of long term sustainable business performance
2038.a;Group revenue from continuing operations for the year decreased by 4% to £32.7m (2016: £34.1m), principally as a result of reduced demand experienced in Bulgin in the first half of the year due to Brexit.;What were the consequences of the reduced demand in Bulgin during the first half of the year?;Group revenue from continuing operations for the year decreased by 4% to £32.7m (2016: £34.1m)
5371;Nathalie Rachou was unable to attend one Board meeting due to a pre-existing business commitment.;What did Nathalie Rachou's pre-existing business commitment lead to?;Nathalie Rachou was unable to attend one Board meeting
8937;We also recognise that in many cases, an external appointee may forfeit sizeable cash bonuses and share awards if they choose to leave their former employer and join us. The Remuneration Committee therefore believes that we need the ability to compensate new hires for incentive awards they give up on joining us. The Committee will use its judgement in determining any such compensation, which will be decided on a case-by-case basis.;Why does the Remuneration Committee believe it is necessary to compensate new hires for the incentive awards they forgo when joining the company?;We also recognise that in many cases, an external appointee may forfeit sizeable cash bonuses and share awards if they choose to leave their former employer and join us
2442;The Committee reviewed management's analysis supporting the going concern basis of preparation including reviewing the Company's financial performance, budgets for 2017/18 and cash flow projections. As a result of the assessment, the Committee reported to the Board that the going concern basis of preparation remained appropriate.;What effect did the assessment have?;the Committee reported to the Board that the going concern basis of preparation remained appropriate
3214.b;"The Board is able to oversee the setting and implementation of the Group's strategy due to a flat management structure; three members are Executive Directors and therefore actively involved in day-to-day implementation.";What does it entail that three members of the Board are Executive Directors?;actively involved in day-to-day implementation
1696;In light of the growing focus on non-audit fees the Committee has enhanced its scrutiny to ensure that it is comfortable, on an ongoing basis that the nature of the non-audit work commissioned does not impinge on audit independence.;What have been the implications of the growing focus on non-audit fees?;the Committee has enhanced its scrutiny to ensure that it is comfortable, on an ongoing basis that the nature of the non-audit work commissioned does not impinge on audit independence
3963;Stock reduction remains a key priority. Stock levels reduced in the year to £15.3m (2016: £17.4m) primarily due to movements in foreign exchange. In addition, the initiatives and incentives now in place are beginning to reduce slow moving stock across the Group and we anticipate making further progress in 2018.;What reason led to stock levels reducing to £15.3 million in 2017 from £17.4 million in 2016?;movements in foreign exchange
4114;Production for the Group has been subject to the minimum 25 per cent for all years since commencement of production including 2017. The Government's share of production in 2017 (as in all previous years) was therefore 12.75 per cent;Why was the Government's share of production in 2017 12.75 per cent?;Production for the Group has been subject to the minimum 25 per cent for all years since commencement of production including 2017
5301;Measures are expected to change from cycle to cycle (subject to the remuneration policy), and details of the bonus and LTIP measures selected will therefore be disclosed in the relevant Annual report on remuneration.;What drives the disclosure of the details of bonus and LTIP measures in the relevant Annual Report on Remuneration?;Measures are expected to change from cycle to cycle (subject to the remuneration policy)
2415;Where stated, disclosures regarding the Directors' remuneration has been audited by Equiniti's independent external Auditor, PricewaterhouseCoopers LLP. (1) Sally-Ann Hibberd and Vicky Jarman were unable to attend one meeting each due to prior commitments.;What is the reason Sally-Ann Hibberd and Vicky Jarman were unable to attend one meeting each?;prior commitments
1803;As a result of two key customers delaying the delivery of product from existing orders, Kent Periscopes did not reach its threshold for the first tranche of its earn-out to be triggered.;What were the consequences of the delay in the delivery of products from existing orders by two customers?;Kent Periscopes did not reach its threshold for the first tranche of its earn-out to be triggered
925.a;Due to the size and composition of the Board, the Group does not operate a nomination committee. New Director appointments are therefore a matter for the Board as a whole.;What are the implications of the size and composition of the Board?;the Group does not operate a nomination committee
980.a;Non-current assets – Non-current assets represent successful or work-in-progress exploration expenditure. The $7.1 million decrease is the result of the $3.0 million write-down of PY-3 and deferred tax asset of $4.5 million. The write down of PY-3 is due to the absence of a consensus amongst stakeholders.;What caused the $7.1 million decrease?;the $3.0 million write-down of PY-3 and deferred tax asset of $4.5 million
5247.1;The adjusted operating cost base of the Group reduced by $16.7 million, excluding foreign exchange and despite inflation, as the cost saving actions from the portfolio review programme and restructuring of the sales organisation which commenced in late 2016, began to deliver benefits.;What factors drove the $16.7 million reduction in the adjusted operating cost base of the Group, excluding foreign exchange and despite inflation?;the cost saving actions from the portfolio review programme and restructuring of the sales organisation which commenced in late 2016, began to deliver benefits
3600;"Long Term incentive plan (""LTIP"") Rewards the achievement of sustained long-term financial and operational performance and is therefore aligned with the delivery of value to shareholders.";What does it entail that the LTIP rewards the achievement of sustained long-term financial and operational performance?;is therefore aligned with the delivery of value to shareholders
986.a;• Our business in South Africa has made donations to The Hope Factory, a charity that utilises enterprise development to dramatically impact and improve the lives of previously disadvantaged unemployed South Africans, by providing them with an opportunity to be trained and empowered and thus become financially productive.;What action taken by The Hope Factory contributed to dramatically impact and improve the lives of previously disadvantaged unemployed South Africans?;providing them with an opportunity to be trained and empowered
6099;In conjunction with the Trustee, the Group has also initiated an Enhanced Transfer Value exercise, whereby deferred members approaching retirement may choose to transfer their assets out of the Scheme in order to access the new flexible retirement options available. As a result of this exercise the Group has recognised an exceptional item of £(0.9)m, being the costs associated with making the transfer offer, including the provision of independent financial advice.;What led the Group to recognise an exceptional item of £(0.9)m?;the Group has also initiated an Enhanced Transfer Value exercise, whereby deferred members approaching retirement may choose to transfer their assets out of the Scheme in order to access the new flexible retirement options available
